 ;Produto;Código;Unidade;NCM;"&nbsp;";Categoria;Família;Fabricante;Part Number;CEST;Código de Barras;Classe Tributacao
2058686;LIXA FERRO NORTON K246 GR100 A 220 C/25 PECAS / GRANA 180;002510;UN;68051000;;LIXA;;;;;7895316667800;
2058687;LIXA FERRO NORTON K246 GR100 A 220 C/25 PECAS / GRANA 220;002511;UN;68051000;;LIXA;;;;;7895316667817;
2058746;LIXA P/MADEIRA  50 NORTON FOLH 19.99.370;002543;UN;68052000;;LIXA;;;;;SEM GTIN;
2058747;LIXA P/MADEIRA  80 NORTON FOLH 19.99.372;002544;UN;68052000;;LIXA;;;;;SEM GTIN;
2058748;LIXA P/MADEIRA 100 NORTON FOLH 19.99.373;002545;UN;68052000;;LIXA;;;;;SEM GTIN;
2058749;LIXA P/MADEIRA 120 NORTON FOLH 19.99.374;002546;UN;68052000;;LIXA;;;;;SEM GTIN;
2058750;LIXA P/MADEIRA 150 NORTON FOLH 19.99.375;002547;UN;68052000;;LIXA;;;;;SEM GTIN;
2058751;LIXA P/MADEIRA 180 NORTON FOLH 19.99.376;002548;UN;68052000;;LIXA;;;;;SEM GTIN;
2058752;LIXA P/MADEIRA 220 NORTON FOLH 19.99.377;002549;UN;68052000;;LIXA;;;;;SEM GTIN;
2052295;LONA DE PLASTICO PRETA METROS;000591;MT;39201099;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052399;LONA PLAST  PTA 4X50M 6KG ROLO;000695;UN;39202019;;GERAL;;;;;7898319084353;TRIBUTADO (CSOSN 102)
2053017;LONA PLAST LONAX PTA 4X 50M MEDIA 10KG;001313;UN;39202019;;GERAL;;;;;7898319082847;NÃO TRIBUTADO (CSOSN 400)
2053118;LONA PLAST NEGREIRA PRETA 4X100M 20KG;001414;UN;39259090;;GERAL;;;;;7898711701049;TRIBUTADO (CSOSN 102)
2052329;LONA PLASTICA PRETA 4X100 12KG;000625;MT;39201099;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2058753;LONA PRETA 4X50 6KG FINA INFINITY;002550;UN;39259090;;GERAL;;;;;7908569405157;
2053078;LUVA MALHA PIGMENTADA - THOMPSON;001374;UN;61161000;;GERAL;;;;;7898011977090;TRIBUTADO (CSOSN 102)
2054049;M - VERDE;002345;UN;32041600;;CORANTE;;;;;7730149745489;NÃO TRIBUTADO (CSOSN 400)
2132713;MACTRA VEDBEM PAREDE  3,6 KG;002800;GL;32091010;;COMPLEMENTO;Complementos e Preparação;Coral;;2400100;7897866455616;TRIBUTADO (CSOSN 102)
2072879;MASSA ACRILICA;002681;GL;32141020;;COMPLEMENTO;;;;2400100;7908896303096;
2080998;MASSA ACRILICA;002704;QT;32141020;;COMPLEMENTO;;;;2400100;9900000001247;NÃO TRIBUTADO (CSOSN 400)
2058807;MASSA ACRILICA;002603;BD;32141020;;COMPLEMENTO;;;;;9900000000653;
2080997;MASSA CORRIDA;002703;QT;32141020;;COMPLEMENTO;;;;2400100;9900000001230;NÃO TRIBUTADO (CSOSN 400)
2081000;MASSA CORRIDA;002706;BD;32141020;;COMPLEMENTO;;;;2400100;9900000001261;NÃO TRIBUTADO (CSOSN 400)
2058676;MASSA CORRIDA PVA 25 KG SUVINIL.;002500;LA;32141020;;COMPLEMENTO;;;;;9900000000097;
2052896;MASSA F-12 MOGNO 400GR;001192;QT;32141020;;COMPLEMENTO;;;;;7898055524830;NÃO TRIBUTADO (CSOSN 400)
2058826;MASSA PLASTICA CARPLAST CINZA 400GR 16.99.006;002621;UN;35061090;;COMPLEMENTO;;;;;7898031545002;
2053016;MASTIFLEX FIXA ESPELHO SELANTE POLIURETANO -TUBO;001312;UN;35069110;;COMPLEMENTO;;;;;7898409010514;TRIBUTADO (CSOSN 102)
2053080;MASTIFLEX PU.40 SELANTE POLIURETANO BRANCO - TUBO;001376;UN;35069110;;COMPLEMENTO;;;;;7898409013898;TRIBUTADO (CSOSN 102)
2053196;MASTIFLEX PU.40 SELANTE POLIURETANO CINZA - TUBO;001492;UN;35069110;;GERAL;;;;;7898409013874;TRIBUTADO (CSOSN 102)
2053081;MASTIFLEX PU.40 SELANTE POLIURETANO PRETO - TUBO;001377;UN;35069110;;COMPLEMENTO;;;;;7898409013881;TRIBUTADO (CSOSN 102)
2053015;MASTIFLEX SELATRINCAS SELANTE ACRILICO BRANCO.TUBO;001311;UN;32141010;;COMPLEMENTO;;;;;7898409010248;TRIBUTADO (CSOSN 102)
2053014;MASTIFLEX SELATRINCAS 2130 BRANCO GALAO.5KG;001310;GL;32141010;;COMPLEMENTO;;;;;7898409013287;TRIBUTADO (CSOSN 102)
2053082;MASTIFLEX VEDA CALHA ACRILICO POTE.500G;001378;UN;32141010;;COMPLEMENTO;;;;;7898409013423;TRIBUTADO (CSOSN 102)
2052276;MAXI RUBBER BATIDA DE PEDRA BRANCO 900ML;000572;QT;32091010;;GERAL;;;;;7898031541455;TRIBUTADO (CSOSN 102)
2058784;MAXI RUBBER BATIDA DE PEDRA PRETA  1/4 16.59.050;002581;QT;32091010;;COMPLEMENTO;;;;2400100;9900000000462;
2052275;MAXI RUBBER BATIDA DE PEDRA PRETO 3,6L;000571;GL;32091010;;GERAL;;;;;7898031540960;TRIBUTADO (CSOSN 102)
2052277;MAXI RUBBER BATIDA DE PEDRA PRETO 900ML;000573;QT;32091010;;GERAL;;;;;7898031540441;TRIBUTADO (CSOSN 102)
2058785;MAXI RUBBER CAT. WASH / PRETO FOSCO 16.59.217;002582;UN;38249939;;EPOXI;;;;;9900000000479;
2109467;MAXI RUBBER REMOVEDOR PASTOSO 1 KG 16.59.040;002733;UN;38140090;;REMOVEDOR;Complementos e Preparação;Maxi Rubber;;;7898031541196;TRIBUTADO (CSOSN 102)
2109465;MAXI RUBBER REMOVEDOR PASTOSO 500G 16.59.039;002732;UN;38140090;;REMOVEDOR;Complementos e Preparação;Maxi Rubber;;;7898031546757;TRIBUTADO (CSOSN 102)
2052274;MAXI RUBBER RESINA ADESIVO P/ LAMINACAO 990GR;000570;QT;39079100;;GERAL;;;;;7898031543640;TRIBUTADO (CSOSN 102)
2058786;MAXI RUBBER WASH PRIMER 16.59.196;002583;UN;32082019;;EPOXI;;;;2400100;9900000000486;
2052282;MAXI RUBBER WASH PRIMER 600ML;000578;QT;32082019;;AUTO;Linha Automotiva;Maxi Rubber;;;7898031540083;TRIBUTADO (CSOSN 102)
2058832;MAXI RUBBER WASH PRIMER 600ML 16.59.196;002627;UN;32141020;;EPOXI;;;;;9900000000813;
2052837;MEXEDOR DE TINTA ACO GALVANIZADO 120 X 9 X 600MM;001133;UN;82079000;;GERAL;;;;;7897613529010;TRIBUTADO (CSOSN 102)
2053025;MONTANA RESINA CER TELHA BR AGUA 3,6L;001321;UN;32091010;;GERAL;;;;;7909547000098;TRIBUTADO (CSOSN 102)
2053083;MONTANA STRIPTIZI REMOVEDOR GEL 1 KG;001379;UN;38089299;;REMOVEDOR;;;;;7896682402118;TRIBUTADO (CSOSN 102)
2053084;MONTANA STRIPTIZI REMOVEDOR GEL 4 KG;001380;UN;38089299;;REMOVEDOR;;;;;7896682402125;TRIBUTADO (CSOSN 102)
2054050;N - AZUL;002346;UN;32041600;;CORANTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052867;NORTON DISCO CORTE BNA12 115X1.0X22.23;001163;UN;68042211;;GERAL;;;;;7891345716533;NÃO TRIBUTADO (CSOSN 400)
2052668;NORTON DISCO LIXA MASSA C/VEL 8 FUR 120X225MM A-25;000964;UN;68052000;;LIXA;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052658;NORTON ESCOVA DE ACO C/C 3F;000954;UN;96039000;;GERAL;;;;;7891345355503;TRIBUTADO (CSOSN 102)
2053610;NORTON FITA ISOLANTE CLASSIC 19 X 05M;001906;UN;39191020;;FITA;;;;;7891345666029;NÃO TRIBUTADO (CSOSN 400)
2052676;NORTON LIXA DE AGUA J1200;000972;UN;68052000;;LIXA;;;;;7891345436651;NÃO TRIBUTADO (CSOSN 400)
2051951;NORTON LIXA DE AGUA T499 1500;000247;UN;68052000;;LIXA;;;;;1010001084144;TRIBUTADO (CSOSN 102)
2051952;NORTON LIXA DE AGUA T499 2000;000248;UN;68052000;;LIXA;;;;;7891345436752;TRIBUTADO (CSOSN 102)
2052441;NORTON LIXA DE AGUA 100;000737;UN;68051000;;LIXA;;;;;7891792133549;NÃO TRIBUTADO (CSOSN 400)
2052777;NORTON LIXA DE AGUA 120;001073;UN;68052000;;LIXA;;;;;7891792133556;TRIBUTADO (CSOSN 102)
2052142;NORTON LIXA DE AGUA 1200;000438;UN;34053000;;LIXA;;;;;7895316819858;NÃO TRIBUTADO (CSOSN 400)
2052619;NORTON LIXA DE AGUA 150;000915;UN;68052000;;LIXA;;;;;7891792133563;TRIBUTADO (CSOSN 102)
2052620;NORTON LIXA DE AGUA 180;000916;UN;68052000;;LIXA;;;;;7891792133570;TRIBUTADO (CSOSN 102)
2052621;NORTON LIXA DE AGUA 220;000917;UN;68052000;;LIXA;;;;;7891792006928;TRIBUTADO (CSOSN 102)
2051949;NORTON LIXA DE AGUA 240;000245;UN;68052000;;LIXA;;;;;7891792133587;TRIBUTADO (CSOSN 102)
2051804;NORTON LIXA DE AGUA 2500;000100;UN;68052000;;LIXA;;;;;7891345436790;TRIBUTADO (CSOSN 102)
2051950;NORTON LIXA DE AGUA 280;000246;UN;68052000;;LIXA;;;;;7891792133594;TRIBUTADO (CSOSN 102)
2052627;NORTON LIXA DE AGUA 320;000923;UN;82055900;;LIXA;;;;;7891792133600;NÃO TRIBUTADO (CSOSN 400)
2052317;NORTON LIXA DE AGUA 360;000613;UN;34053000;;LIXA;;;;;7891792133617;NÃO TRIBUTADO (CSOSN 400)
2052383;NORTON LIXA DE AGUA 400;000679;UN;68052000;;LIXA;;;;;7891792133624;NÃO TRIBUTADO (CSOSN 400)
2052628;NORTON LIXA DE AGUA 500;000924;UN;96034010;;LIXA;;;;;7891792133631;TRIBUTADO (CSOSN 102)
2052618;NORTON LIXA DE AGUA 80;000914;UN;68052000;;LIXA;;;;;7891792133532;TRIBUTADO (CSOSN 102)
2051805;NORTON LIXA DE DAGUA 3000;000101;UN;68052000;;LIXA;;;;;7891345769720;TRIBUTADO (CSOSN 102)
2052660;NORTON LIXA DE FERRO 120;000956;UN;68051000;;LIXA;;;;;7891792133891;TRIBUTADO (CSOSN 102)
2052623;NORTON LIXA DE FERRO 150;000919;UN;68051000;;LIXA;;;;;7891792133914;TRIBUTADO (CSOSN 102)
2052661;NORTON LIXA DE FERRO 180;000957;UN;68051000;;LIXA;;;;;7891792006911;TRIBUTADO (CSOSN 102)
2052662;NORTON LIXA DE FERRO 220;000958;UN;68051000;;LIXA;;;;;7891792133921;TRIBUTADO (CSOSN 102)
2052659;NORTON LIXA DE FERRO 80;000955;UN;68051000;;LIXA;;;;;7891792133877;TRIBUTADO (CSOSN 102)
2053482;NORTON LIXA FERRO 040;001778;UN;68051000;;LIXA;;;;;7891792133808;TRIBUTADO (CSOSN 102)
2052936;NORTON LIXA FERRO 050;001232;UN;68051000;;LIXA;;;;;7891792133815;TRIBUTADO (CSOSN 102)
2053483;NORTON LIXA FERRO 060;001779;UN;68051000;;LIXA;;;;;7891792133822;TRIBUTADO (CSOSN 102)
2053260;NORTON LIXA FERRO 100;001556;UN;68051000;;LIXA;;;;;7891792133884;TRIBUTADO (CSOSN 102)
2053484;NORTON LIXA FERRO 240;001780;UN;68051000;;LIXA;;;;;7891792133952;TRIBUTADO (CSOSN 102)
2053485;NORTON LIXA FERRO 320;001781;UN;68051000;;LIXA;;;;;7891792133976;TRIBUTADO (CSOSN 102)
2053115;NORTON LIXA FERRO 36;001411;UN;68051000;;LIXA;;;;;7891792133792;TRIBUTADO (CSOSN 102)
2053486;NORTON LIXA MASSA 060;001782;UN;68052000;;LIXA;;;;;7891345670569;TRIBUTADO (CSOSN 102)
2052622;NORTON LIXA MASSA 100;000918;UN;68051000;;LIXA;Utilidades;Norton;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2052945;NORTON LIXA MASSA 120;001241;UN;68052000;;LIXA;;;;;7891792133761;TRIBUTADO (CSOSN 102)
2052420;NORTON LIXA MASSA 150;000716;UN;68052000;;LIXA;;;;;7891792133778;TRIBUTADO (CSOSN 102)
2052421;NORTON LIXA MASSA 180;000717;UN;68052000;;LIXA;;;;;7891792133785;TRIBUTADO (CSOSN 102)
2052927;NORTON LIXA MASSA 220;001223;UN;68052000;;LIXA;;;;;7891792133983;TRIBUTADO (CSOSN 102)
2052940;NORTON LIXA MASSA 320;001236;UN;68052000;;LIXA;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2052926;NORTON LIXA MASSA 50;001222;UN;68052000;;LIXA;;;;;7891792133662;TRIBUTADO (CSOSN 102)
2052792;NORTON LIXA MASSA 80;001088;UN;68052000;;LIXA;;;;;7891792133754;NÃO TRIBUTADO (CSOSN 400)
2051710;NORTON LIXA P/ MADEIRA 100;000006;UN;68052000;;LIXA;;;;;7891792134041;TRIBUTADO (CSOSN 102)
2051809;NORTON LIXA P/ MADEIRA 120;000105;UN;68052000;;LIXA;;;;;7891792134065;TRIBUTADO (CSOSN 102)
2051810;NORTON LIXA P/ MADEIRA 150;000106;UN;68052000;;LIXA;;;;;7891792134072;TRIBUTADO (CSOSN 102)
2051811;NORTON LIXA P/ MADEIRA 180;000107;UN;68052000;;LIXA;;;;;7891792134089;TRIBUTADO (CSOSN 102)
2051812;NORTON LIXA P/ MADEIRA 220;000108;UN;68052000;;LIXA;LIXAS;;;;7891792134096;TRIBUTADO (CSOSN 102)
2051807;NORTON LIXA P/ MADEIRA 50;000103;UN;68052000;;LIXA;;;;;7891792133990;TRIBUTADO (CSOSN 102)
2051709;NORTON LIXA P/ MADEIRA 60;000005;UN;68052000;;LIXA;;;;;7895316231964;TRIBUTADO (CSOSN 102)
2051808;NORTON LIXA P/ MADEIRA 80;000104;UN;68052000;;LIXA;;;;;7891792134027;TRIBUTADO (CSOSN 102)
2052946;NORTON LIXA SECO CHAMPAGNE 100;001242;UN;68052000;;LIXA;;;;;7895316460081;TRIBUTADO (CSOSN 102)
2052942;NORTON LIXA SECO CHAMPAGNE 120;001238;UN;68052000;;LIXA;;;;;7895316460050;TRIBUTADO (CSOSN 102)
2052933;NORTON LIXA SECO CHAMPAGNE 150;001229;UN;68052000;;LIXA;;;;;7895316460111;TRIBUTADO (CSOSN 102)
2052273;NORTON LIXA SECO CHAMPAGNE 180;000569;UN;68052000;;LIXA;;;;;7895316460135;NÃO TRIBUTADO (CSOSN 400)
2052389;NORTON LIXA SECO CHAMPAGNE 220;000685;UN;68052000;;LIXA;;;;;7895316491467;NÃO TRIBUTADO (CSOSN 400)
2052390;NORTON LIXA SECO CHAMPAGNE 320;000686;UN;68052000;;LIXA;;;;;7895316460289;NÃO TRIBUTADO (CSOSN 400)
2053543;NORTON LIXA SECO CHAMPAGNE 400;001839;UN;68052000;;LIXA;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052931;NORTON LIXA SECO CHAMPAGNE 600;001227;UN;68052000;;LIXA;;;;;7895316460463;TRIBUTADO (CSOSN 102)
2052388;NORTON LIXA SECO CHAMPAGNE 80;000684;UN;68052000;;LIXA;;;;;7895316460029;NÃO TRIBUTADO (CSOSN 400)
2054051;O - MAGENTA;002347;UN;32041600;;CORANTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2109130;PACOTE DE ESTOPA ;002727;UN;32082011;;GERAL;Utilidades;ADELBRAS;;;SEM GTIN;
2052012;PAD PARA RECORTE ATLAS;000308;UN;39269090;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052373;PALHA DE ACO NO2 - VIERA;000669;UN;73231000;;GERAL;;;;;7897133600077;NÃO TRIBUTADO (CSOSN 400)
2052017;PAPELAO ONDULADO 1.20M X 1M;000313;UN;48081000;;COMPLEMENTO;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2052375;PAPELAO ONDULADO 1.20M X 10M BOBINA;000671;UN;48191000;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053607;PAPELAO ONDULADO 120M X 100M BOBINA;001903;UN;48081000;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2112482;PARAFUSADEIRA BATERIA 21V BOM-9961;002754;UN;48114110;;GERAL;Utilidades;;;;7908782211283;TRIBUTADO (CSOSN 102)
2053517;QUARTZO MICA PRIME;001813;UN;32089010;;COMPLEMENTO;Complementos e Preparação;;;;9900000001315;NÃO TRIBUTADO (CSOSN 400)
2053644;QUARTZOLIT ADIT PLASTIFICANTE P/ ARGAMASSAS 100ML;001940;UN;32149000;;COMPLEMENTO;;;;;7894174243072;NÃO TRIBUTADO (CSOSN 400)
2058739;QUEROSENE ITAQUA 0,9L 11.29.020;002536;QT;27101919;;DILUENTE;;;;0600300;7898941765132;
2058740;QUEROSENE ITAQUA 5L 11.29.021;002537;UN;27101919;;DILUENTE;;;;0600300;9900000000349;
2052362;QUEROSENE 5 L ITAQUA;000658;UN;32089010;;DILUENTE;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2054052;R - PRETO;002348;UN;32041600;;CORANTE;;;;;7730149658727;NÃO TRIBUTADO (CSOSN 400)
2141110;RENDE MUITO BRANCO BALDE PLAST. 20L;002819;BD;32091010;;ACRILICA;TINTA ACRILICA;Coral;;2400100;7891019907892;TRIBUTADO (CSOSN 102)
2117311;RENDE MUITO BRANCO 0,9L 02.02.145;002776;QT;32091010;;ACRILICA;TINTA ACRILICA;Coral;;2400100;9900000001346;NÃO TRIBUTADO (CSOSN 400)
2058816;RENOVA AZULEJOS BA AC BRANCO 3,60 02.10.109;002611;GL;32091010;;EPOXI;;;;2400100;7891019176571;
2052223;RENOVA AZULEJOS EPOXI B/AGUA AC BRANCO 0.9 L - CORAL;000519;QT;32091010;;ESMALTE;;;;;7891019176588;NÃO TRIBUTADO (CSOSN 400)
2052224;RENOVA AZULEJOS EPOXI B/AGUA BR BRANCO 0.9 L - CORAL;000520;QT;32091010;;ESMALTE;;;;;7891019176403;NÃO TRIBUTADO (CSOSN 400)
2052136;RENOVA AZULEJOS EPOXI B/AGUA BR BRANCO 3.6 L - CORAL;000432;GL;32091010;;ESMALTE;;;;;7891019176397;NÃO TRIBUTADO (CSOSN 400)
2052263;RENOVA GESSO & DRYWALL 18L CORAL;000559;LA;32091010;;ACRILICA;TINTA ACRILICA;Coral;;;7891019139729;NÃO TRIBUTADO (CSOSN 400)
2052264;RENOVA GESSO & DRYWALL 3,6L CORAL;000560;GL;32091010;;ACRILICA;TINTA ACRILICA;Coral;;;7891019139712;NÃO TRIBUTADO (CSOSN 400)
2072875;RESINA PROTETORA INCOLOR;002677;GL;32091010;;COMPLEMENTO;;;;2400100;9900000001032;
2058677;ROLO ESPUMA TIGRE AMARELA 05CM C/C 1341;002501;UN;96034010;;GERAL;;;;;7891395000057;TRIBUTADO (CSOSN 102)
2052989;ROLO LA SINT 1375-150 SEM RESPINGO ( NOVO );001285;UN;96034010;;GERAL;;;;;7891395040046;TRIBUTADO (CSOSN 102)
2058799;ROLO LA SINTETICA TIGRE 23CM S/C 1312;002595;UN;96034010;;GERAL;;;;;9900000000585;
2053102;ROLO LONA PLASTICA PRETA 04 X 100M - NEGREIRA;001398;UN;39259090;;GERAL;;;;;7890202101116;TRIBUTADO (CSOSN 102)
2052941;ROLO LONA PLASTICA PRETA 04 X 50M - NEGREIRA;001237;UN;39259090;;GERAL;;;;;7895099284300;TRIBUTADO (CSOSN 102)
2084594;ROLO TEXTURA ALTA 1355 S/C AMARE;002711;UN;32091010;;GERAL;;;;;7891395000958;TRIBUTADO (CSOSN 102)
2051928;ROLO 23CM REF:1376 ANTIRESPINGO-TIGRE;000224;UN;96034010;;GERAL;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2054053;S - BRANCO;002349;UN;32041600;;CORANTE;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2053770;SALVA CANTO CANTONEIRA 50X50X3X200M;002066;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053092;SALVABRAS KRAFT MASCARAMENTO 30 CM X 20M;001388;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053093;SALVABRAS SALVA BANCADA 0,60M X 25MT;001389;UN;48115129;;GERAL;;;;;751320369314;TRIBUTADO (CSOSN 102)
2053027;SALVABRAS SALVA ENTULHO 10 SACOS;001323;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053095;SALVABRAS SALVA METAIS 0,1M X 75M;001391;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053089;SALVABRAS SALVA PINTURA 20M X 0,45M;001385;UN;48115129;;GERAL;;;;;751320368553;TRIBUTADO (CSOSN 102)
2053090;SALVABRAS SALVA PINTURA 20M X 0,90M;001386;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053026;SALVABRAS SALVA PINTURA 20M X 1,50M;001322;UN;48115129;;GERAL;;;;;751320368577;TRIBUTADO (CSOSN 102)
2053091;SALVABRAS SALVA PINTURA 20M X 2,40M;001387;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053096;SALVABRAS SALVA RALO 10 MM;001392;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053180;SALVABRAS SALVA RALO 10CMM;001476;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053097;SALVABRAS SALVA RALO 15 MM;001393;UN;48115129;;GERAL;;;;;751320369291;TRIBUTADO (CSOSN 102)
2053181;SALVABRAS SALVA RALO 15CMM;001477;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053098;SALVABRAS SALVA TOMADA 4X2;001394;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053099;SALVABRAS SALVA TOMADA 4X4;001395;UN;48115129;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2053094;SALVABRAS SALVA VIDRO 0,60M X 25M;001390;UN;48115129;;GERAL;;;;;751320369468;TRIBUTADO (CSOSN 102)
2052895;SELACALHA 500G DGFLEX;001191;UN;32091010;;GERAL;;;;;SEM GTIN;TRIBUTADO (CSOSN 102)
2052416;SELADOR ACRILICO CORAL 3,6 L;000712;GL;32091010;;COMPLEMENTO;;;;;7891019106028;NÃO TRIBUTADO (CSOSN 400)
2052053;SELADORA P/ MADEIRA BASE AGUA SPARLACK 3,6L - CORAL;000349;GL;32091020;;COMPLEMENTO;;;;;SEM GTIN;NÃO TRIBUTADO (CSOSN 400)
2132714;SPARLACK EXTRA MARITIMO ACET NATURAL-  0,9L 02.07.070;002801;QT;32089029;;VERNIZ;Vernizes e Proteção de Madeira;Coral;;2400100;7891019170913;TRIBUTADO (CSOSN 102)
2132715;SPARLACK EXTRA MARITIMO BR NATURAL-  0,9L 02.07.050;002802;QT;32089029;;VERNIZ;Vernizes e Proteção de Madeira;Coral;;2400100;7891574012369;TRIBUTADO (CSOSN 102)
2113786;SPARLACK PINTOFF REMOVEDOR 1LT 02.13.005;002759;UN;38140090;;REMOVEDOR;Complementos e Preparação;Sparlack CORAL;;;7891019172184;TRIBUTADO (CSOSN 102)
2052348;SPARLACK SELADORA P/MAD SOLVENTE 0,900ML;000644;QT;32089010;;COMPLEMENTO;;;;;7891574033265;NÃO TRIBUTADO (CSOSN 400)
2052349;SPARLACK SELADORA P/MAD SOLVENTE 3,6L;000645;GL;32089029;;COMPLEMENTO;;;;;7891574033258;NÃO TRIBUTADO (CSOSN 400)
2052210;SPARLACK SELADORA P/MAD.BASE AGUA 0,9L;000506;QT;32091020;;COMPLEMENTO;;;;;7891019172924;NÃO TRIBUTADO (CSOSN 400)
2058754;SPARLACK SELADORA P/MAD.BASE AGUA 0,9L 02.08.005;002551;QT;32091020;;COMPLEMENTO;;;;2400100;9900000000363;
2052211;SPARLACK SELADORA P/MAD.BASE AGUA 3,60;000507;GL;32091020;;COMPLEMENTO;;;;;7891019172917;NÃO TRIBUTADO (CSOSN 400)
2052333;SPARLACK STAIN CETOL IMBUIA ACET 3,6 L - CORAL;000629;GL;32089029;;STAIN;;;;;7891574063767;NÃO TRIBUTADO (CSOSN 400)
2114413;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / ALUMINIO FOSCO 50507;002768;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693154901;
2054657;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / BRANCO FOSCO 50508;002465;UN;32082011;;GERAL;;;;2400100;7898693154918;NÃO TRIBUTADO (CSOSN 400)
2054656;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / PRETO FOSCO 50509;002464;UN;32082011;;GERAL;;;;2400100;7898693154925;NÃO TRIBUTADO (CSOSN 400)
2054658;SPRAY DSCOLOR ALTA TEMPERATURA 400ML / VERMELHO FOSCO 50510;002466;UN;32082011;;GERAL;;;;2400100;7898693154932;NÃO TRIBUTADO (CSOSN 400)
2054661;SPRAY DSCOLOR LUMINOSO 400ML / AMARELO 50511;002469;UN;32082011;;GERAL;;;;2400100;7898693154949;NÃO TRIBUTADO (CSOSN 400)
2054660;SPRAY DSCOLOR LUMINOSO 400ML / LARANJA 50512;002468;UN;32082011;;GERAL;;;;2400100;7898693154956;NÃO TRIBUTADO (CSOSN 400)
2054662;SPRAY DSCOLOR LUMINOSO 400ML / PINK 50513;002470;UN;32082011;;GERAL;;;;2400100;7898693154963;NÃO TRIBUTADO (CSOSN 400)
2054659;SPRAY DSCOLOR LUMINOSO 400ML / VERDE 50514;002467;UN;32082011;;GERAL;;;;2400100;7898693154970;NÃO TRIBUTADO (CSOSN 400)
2114421;SPRAY DSCOLOR USO GERAL 400ML / AMARELO 50529;002769;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693155137;
2114411;SPRAY DSCOLOR USO GERAL 400ML / AZUL CLARO 50530;002766;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693155144;NÃO TRIBUTADO (CSOSN 400)
2114409;SPRAY DSCOLOR USO GERAL 400ML / AZUL ESCURO 50531;002765;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693155151;NÃO TRIBUTADO (CSOSN 400)
2114408;SPRAY DSCOLOR USO GERAL 400ML / AZUL MEDIO 50532;002764;UN;32082011;;GERAL;Utilidades;DSCOLOR;;2400100;7898693155168;NÃO TRIBUTADO (CSOSN 400)
2054674;SPRAY DSCOLOR USO GERAL 400ML / BRANCO BRILHO 50533;002482;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155175;NÃO TRIBUTADO (CSOSN 400)
2054673;SPRAY DSCOLOR USO GERAL 400ML / BRANCO FOSCO 50534;002481;UN;32082011;;GERAL;;DSCOLOR;;2400100;7898693155182;NÃO TRIBUTADO (CSOSN 400)
2054663;SPRAY DSCOLOR USO GERAL 400ML / BRANCO PRIMER 50535;002471;UN;32082011;;GERAL;;;;2400100;7898693155199;NÃO TRIBUTADO (CSOSN 400)
2054667;SPRAY DSCOLOR USO GERAL 400ML / CINZA CLARO 50552;002475;UN;32082011;;GERAL;;;;2400100;7898693156424;NÃO TRIBUTADO (CSOSN 400)
2054666;SPRAY DSCOLOR USO GERAL 400ML / CINZA ESCURO 50553;002474;UN;32082011;;GERAL;;;;2400100;7898693156431;NÃO TRIBUTADO (CSOSN 400)
