   ;Produto;Código;Cód Barras;Situação;Preço de Venda; 
;SUV ESM BRANCO FOSCO 900 ML AGUA;001409;7891260532287;Ativo;59,9900; por QT
;SUV ESM BRANCO FOSCO 900 ML SOLVENTE;000409;7891260026878;Ativo;63,9900; por QT
;SUV ESM BRNTE GELO 900 ML AGUA;000056;7891260250464;Ativo;64,9900; por QT
;SUV ESM BRTE AMARELO OURO 3,6 LT AGUA;000053;7891260279489;Ativo;209,9900; por GL
;SUV ESM BRTE AMARELO OURO 900 ML AGUA;000058;7891260259337;Ativo;64,9900; por QT
;SUV ESM BRTE AMARELO OURO 900 ML SOLVENTE;000397;7891260022917;Ativo;49,9900; por QT
;SUV ESM BRTE AZUL DEL REY AGUA 3,6 LT;000693;7891260250457;Ativo;209,9900; por GL
;SUV ESM BRTE BRANCO 3,6 LT AGUA;000380;7891260250327;Ativo;209,9900; por GL
;SUV ESM BRTE GELO 3,6 LT AGUA;000054;7891260250341;Ativo;209,9900; por GL
;SUV ESM BRTE MARFIM NOBRE 3,6 GL AGUA;001491;7891260250556;Ativo;209,9900; por GL
;SUV ESM BRTE PLATINA 900 ML AGUA;000057;7891260250433;Ativo;64,9900; por QT
;SUV ESM BRTE VERDE FOLHA 3,6 LT AGUA;000051;7891260539071;Ativo;209,9900; por GL
;SUV ESM BRTE VERMELHO 3,6 LT AGUA;000052;7891260250617;Ativo;209,9900; por GL
;SUV ESM BRTE VERMELHO 900 ML AGUA;000059;7891260251676;Ativo;64,9900; por QT
;SUV ESM BRTE VINHO CHASSIS 3,6L SOLVETE;000364;7891260024874;Ativo;188,9900; por GL
;SUV ESM CAMURCA BRTE 3,6 LT SOLVENTE;001789;7891260052860;Ativo;199,9900; por GL
;SUV ESM CERAMICA BRTE 900 ML;001240;7891260097663;Ativo;65,9900; por QT
;SUV ESM CINZA ESCURO BRTE 3,6 LT SOLVENTE;001790;7891260023501;Ativo;199,9900; por GL
;SUV ESM CINZA MEDIO BRTE 3,6 LT SOLVENTE;000375;7891260024553;Ativo;199,9900; por GL
;SUV ESM CINZA MEDIO BRTE 900 ML SOLVENTE;000400;7891260024560;Ativo;49,9900; por QT
;SUV ESM COLORADO BRTE 3,6 LT SOLVENTE;000366;7891260023747;Ativo;199,9900; por GL
;SUV ESM CONTRA FERRUGEM CINZA ESCURO BRTE 900 ML;000606;7891260451670;Ativo;56,9900; por QT
;SUV ESM CONTRA FERRUGEM VERDE COLONIAL BRTE 900 ML;000641;7891260451755;Ativo;57,9900; por QT
;SUV ESM COR & PROT AZUL FRANCA BR SOLVENTE 3,6;000369;7891260024805;Ativo;18.599,0000; por GL
;SUV ESM COR E PROTECAO BRTE ALUMINIO 3,6 LT;000621;7891260024287;Ativo;205,9900; por GL
;SUV ESM COR E PROTECAO BRTE CINZA ESCURO 900 ML;000401;7891260023518;Ativo;49,9900; por QT
;SUV ESM COR E PROTECAO BRTE LARANJA 900 ML;000403;7891260023143;Ativo;49,9900; por QT
;SUV ESM COR E PROTECAO BRTE MARFIM NOBRE 3,6L;000376;7891260023822;Ativo;159,9900; por GL
;SUV ESM COR E PROTECAO BRTE MARFIM NOBRE 900 ML;000402;7891260023839;Ativo;49,9900; por QT
;SUV ESM GRAFITE CLARO FOSCO 900 ML;001668;SEM GTIN;Ativo;76,5600; por QT
;SUV ESM GRAFITE CLARO FOSCO 900 ML SOLVETE;000411;7891260027066;Ativo;54,5900; por QT
;SUV ESM GRAFITE ESCURO FOSCO 3,6 LT;001666;7891260027028;Ativo;215,9900; por GL
;SUV ESM GRAFITE ESCURO FOSCO 900 ML SOLVETE;000412;7891260027035;Ativo;58,9900; por QT
;SUV ESM MARROM BRTE 3,6 LT SOLVENTE;000367;7891260024201;Ativo;199,9900; por GL
;SUV ESM MARROM BRTE 900 ML SOLVENTE;000393;7891260024218;Ativo;53,9900; por QT
;SUV ESM MARROM CONHAQUE BRTE 3,6 LT SOLVENTE;001791;7891260024461;Ativo;199,9900; por GL
;SUV ESM MARROM CONHAQUE BRTE 900 ML SOLVENTE;000391;7891260024478;Ativo;46,9900; por QT
;SUV ESM MULTISUPERFICIES A2 0.80;002386;7891260394410;Inativo;1,0000; por UN
;SUV ESM PLATINA AC 3,6 LT SOLVENTE;001787;7891260025260;Ativo;179,9900; por GL
;SUV ESM PLATINA BRTE 3,6 ML SOLVENTE;001810;7891260023679;Ativo;199,9900; por GL
;SUV ESM PLATINA BRTE 900 ML SOLVENTE;000399;7891260023686;Ativo;46,9900; por QT
;SUV ESM PLATINA 3,6 LT AGUA;000055;7891260250365;Ativo;185,9900; por GL
;SUV ESM PO DE GRAFITE 3,2L SELFCOLOR E756;001511;7891260532256;Inativo;1,0000; por UN
;SUV ESM PREMIUM COR E PROTECAO GRAFITE CLARO FOSCO 3,6 LT;000410;7891260027059;Ativo;169,9900; por GL
;SUV ESM PRETO AC AGUA 900 ML;001800;7891260549575;Ativo;60,4500; por QT
;SUV ESM PRETO ACT 3,6 LT AGUA;001788;7891260549568;Ativo;209,9900; por GL
;SUV ESM PRETO BRTE 3,6 LT AGUA;001291;7891260259320;Ativo;209,9900; por GL
;SUV ESM PRETO BRTE 3,6 LT SOLVENTE;000368;7891260022757;Ativo;199,9900; por GL
;SUV ESM PRETO BRTE 900 ML AGUA;001249;7891260259344;Ativo;48,9900; por QT
;SUV ESM PRETO BRTE 900 ML SOLVENTE;000394;7891260022764;Ativo;63,9900; por QT
;SUV ESM PRETO FOSCO 3,6 LT AGUA;001247;7891260532317;Ativo;199,9900; por GL
;SUV ESM PRETO FOSCO 3,6 LT SOLVENTE;001792;7891260026915;Ativo;185,9900; por GL
;SUV ESM PRETO FOSCO 900 ML AGUA;001226;7891260532300;Ativo;60,9900; por QT
;SUV ESM PRETO FOSCO 900 ML SOLVENTE;001225;7891260129661;Ativo;65,9900; por QT
;SUV ESM SECA RAP BRIL A2 3.20 AGUA;002382;7891260384145;Inativo;1,0000; por UN
;SUV ESM TABACO ACT 900 ML AGUA;001925;7891260549551;Ativo;53,6600; por QT
;SUV ESM TABACO BRTE 3,6 LT SOLVENTE;001793;7891260024379;Ativo;199,9900; por GL
;SUV ESM TABACO BRTE 900 ML SOLVENTE;000392;7891260024386;Ativo;46,9900; por QT
;SUV ESM TABACO BRTE 900L AGUA;001926;7891260251683;Ativo;60,7600; por QT
;SUV ESM TACABO BRTE AGUA 3,6 LT;000050;7891260250310;Ativo;209,9900; por GL
;SUV ESM VELEIRO BRTE 3,6 LT SOLVENTE;001938;SEM GTIN;Ativo;199,9900; por GL
;SUV ESM VERDE COLONIAL BRTE 3,6 LT SOLVENTE;000373;7891260022832;Ativo;199,9900; por GL
;SUV ESM VERDE FOLHA BR 0,900 SOLVENTE;000398;7891260023419;Ativo;59,9900; por QT
;SUV ESM VERDE FOLHA BRTE 3,6 LT SOLVENTE;000372;7891260023402;Ativo;199,9900; por GL
;SUV ESM VERMELHO BR 0,900 SOLVENTE;000404;7891260024645;Ativo;59,9900; por QT
;SUV ESM VERMELHO BRTE 3,6 LT  SOLVENTE;001667;7891260024638;Ativo;199,9900; por GL
;SUV FACHADA PROT. EMBORRACHADA 3,6 LT;002461;7891260561362;Ativo;277,9400; por GL
;SUV FACHADA PROTEGIDA BRANCO NEVE -18L;001795;7891260562062;Ativo;799,9900; por LA
;SUV FACHADA PROTEGIDA BRANCO NEVE 3,6 GL;000069;SEM GTIN;Inativo;229,6000; por GL
;SUV FACHADA PROTEGIDA EMBORACHADA. 18 LT;001581;SEM GTIN;Inativo;890,0000; por LA
;SUV FOSCO SEMPRE LIMPO BRANCO 18L;001580;7891260561577;Ativo;999,9900; por LA
;SUV FOSCO SEMPRE LIMPO BRANCO 3,6L;001784;7891260561584;Ativo;289,9900; por GL
;SUV FUNDO BASE AGUA BRANCO FOSCO - 900;001809;SEM GTIN;Ativo;58,9900; por QT
;SUV FUNDO BRANCO FOSCO P/ MADEIRA 3,6 LT;000515;7891260027134;Ativo;159,9900; por GL
;SUV FUNDO BRANCO FOSCO 900ML;000415;7891260027141;Ativo;43,9900; por QT
;SUV FUNDO FOSCO BRANCO - 0,9L;001583;SEM GTIN;Ativo;59,9900; por QT
;SUV FUNDO PARA GALVANIZADO BASE AGUA 3,6 LT;001399;SEM GTIN;Ativo;222,9900; por GL
;SUV FUNDO PARA GALVANIZADO BASE AGUA 900 ML;001512;7891260223329;Ativo;59,9900; por QT
;SUV FUNDO PARA GALVANIZADO BASE SOLVENTE 3,6 LT;000514;7891260222539;Ativo;189,9900; por GL
;SUV FUNDO PARA GALVANIZADO BASE SOLVENTE 900 ML;000646;SEM GTIN;Ativo;39,9900; por QT
;SUV FUNDO PREPARADOR BASE AGUA 18 LT;001220;7891260096024;Ativo;515,1500; por LA
;SUV FUNDO PREPARADOR BASE AGUA 3,6 LT;001480;7891260096017;Ativo;151,9900; por GL
;SUV FUNDO PREPARADOR PAREDE 18 LTS BALDE;001202;7891260559017;Ativo;384,9900; por LA
;SUV FUNDO SECA RAPIDO 3,6 L AGUA;000677;7891260272213;Ativo;184,9900; por GL
;SUV FUNDO SECA RAPIDO 900ML AGUA;000700;7891260272527;Ativo;69,9900; por QT
;SUV GESSO & DRYWALL 18 BD;000603;SEM GTIN;Inativo;399,9900; por LA
;SUV GESSO & DRYWALL 3,6 LT;000418;7891260431948;Ativo;124,9900; por GL
;SUV GLASU CORANTE AMARELO 50ML;001401;7891260510995;Ativo;7,0000; por UN
;SUV GLASU CORANTE AZUL 50ML;001402;7891260510988;Ativo;7,0000; por UN
;SUV GLASU CORANTE CASTANHO 50ML;001403;7891260507490;Ativo;7,0000; por UN
;SUV GLASU CORANTE LARANJA 50ML;001404;7891260507698;Ativo;7,0000; por UN
;SUV GLASU CORANTE OCRE 50ML;001405;7891260507704;Ativo;7,0000; por UN
;SUV GLASU CORANTE PRETO 50ML;001406;7891260507292;Ativo;7,0000; por UN
;SUV GLASU CORANTE VERDE 50ML;001407;7891260507711;Ativo;7,0000; por UN
;SUV GLASU CORANTE VERMELHO 50ML;001408;7891260507728;Ativo;7,0000; por UN
;SUV GLASU MAXIMA EFICIENCIA BRANCO NEVE 18L;001397;7891260166277;Ativo;359,9000; por LA
;SUV GLASU MUDA FACIL BRANCO -18 LTS;001246;7891260058626;Ativo;249,9900; por LA
;SUV GLASU MUDA FACIL BRANCO 3,6L;001243;7891260058633;Ativo;96,6700; por GL
;SUV GLASU MUDA FACIL GELO - 3,6L;001553;SEM GTIN;Inativo;79,9000; por GL
;SUV GLASU PINTURA ESSENCIAL BRANCO 18L;001273;SEM GTIN;Ativo;219,9900; por LA
;SUV GLASU PINTURA ESSENCIAL BRANCO 3,6L;001244;7891260489550;Ativo;50,0000; por GL
;SUV GLASU SELADOR ACR 3,6L;001579;SEM GTIN;Inativo;1,0000; por UN
;SUV MASSA ACRILICA - 1,4 KG;001234;7891260028773;Ativo;37,9900; por QT
;SUV MASSA ACRILICA GL - 5,7 KG;001250;7891260028766;Ativo;109,9900; por GL
;SUV MASSA ACRILICA 25KG;000042;7891260457078;Ativo;269,9900; por LA
;SUV MASSA CORRIDA PVA - 1,4 KG;001235;7891260028728;Ativo;24,9900; por QT
;SUV MASSA CORRIDA PVA GL - 5,7 KG;001197;7891260028711;Ativo;59,9900; por GL
;SUV MASSA CORRIDA PVA 25KG;000041;7891260456989;Ativo;119,9900; por LA
;SUV MASSA P/ MADEIRA - 1,3 KG;000419;7891260028827;Ativo;38,9100; por UN
;SUV MASSA P/ MADEIRA - 5,5 KG;001794;7891260028810;Ativo;109,2200; por GL
;SUV MASSA PARA EFEITOS BASE - 3,7KG ( INCOLOR );001415;7891260224090;Inativo;1,0000; por UN
;SUV MULTISSUPERFICIES EPOXI ACT BRANCO AGUA 3,6 GL;000480;7891260325605;Ativo;311,1100; por GL
;SUV MULTISSUPERFICIES EPOXI ACT BRANCO AGUA 900 ML;001548;7891260327999;Ativo;108,9900; por QT
;SUV PISO AMARELO SEG. 18 LT;001175;SEM GTIN;Inativo;496,8800; por LA
;SUV PISO AMARELO SEG. 3,6;001184;SEM GTIN;Ativo;86,5000; por GL
;SUV PISO AMARELO 18 LT;000678;SEM GTIN;Inativo;475,3800; por LA
;SUV PISO AMARELO 3,6;000379;7891260057995;Inativo;154,6900; por GL
;SUV PISO AZUL 18 LT;001935;7891260058015;Ativo;498,4400; por LA
;SUV PISO AZUL 3,6 GL;001183;SEM GTIN;Inativo;144,9900; por GL
;SUV PISO AZUL 3,6 LT;000383;7891260058022;Inativo;144,1700; por GL
;SUV PISO BRANCO 18LT;001125;7891260057964;Ativo;477,6800; por LA
;SUV PISO BRANCO 3,6 GL;000384;7891260057957;Ativo;145,0000; por GL
;SUV PISO BRANCO 3,6 GL;001124;SEM GTIN;Inativo;145,0000; por GL
;SUV PISO CERAMICA 18L;000864;SEM GTIN;Inativo;389,0000; por LA
;SUV PISO CERAMICA 3,6 LT;000385;7891260058282;Ativo;119,0000; por GL
;SUV PISO CINZA ESCURO 18L SUVINIL;001093;SEM GTIN;Inativo;419,0000; por LA
;SUV PISO CINZA ESCURO 3,6 LT;000388;7891260058299;Inativo;119,0000; por GL
;SUV PISO CINZA ESCURO 3,6L SUVINIL;001182;SEM GTIN;Inativo;86,5000; por GL
;SUV PISO CINZA 18L;000759;SEM GTIN;Inativo;460,0000; por LA
;SUV PISO CINZA 18L SUVINIL;001094;SEM GTIN;Ativo;419,9900; por LA
;SUV PISO CINZA 3,6 LT;000387;7891260058220;Ativo;119,0000; por GL
;SUV PISO CINZA 3,6L SUVINIL;001181;SEM GTIN;Inativo;86,5000; por GL
;SUV PISO CONCRETO PURO 3,6 LT;000382;7891260435922;Ativo;89,0000; por GL
;SUV PISO CONCRETO 18L SUVINIL;001081;7891260058343;Ativo;419,0000; por LA
;SUV PISO CONCRETO 3,6 LT;000386;7891260058336;Ativo;119,0000; por GL
;SUV PISO CONCRETO 3,6L SUVINIL;001180;SEM GTIN;Ativo;119,0000; por GL
;SUV PISO PRETO 18 LT;000534;SEM GTIN;Inativo;419,0000; por LA
;SUV PISO PRETO 3,6 LT;000389;7891260058329;Ativo;119,0000; por GL
;SUV PISO VERDE 18 L;000592;SEM GTIN;Inativo;460,0000; por LA
;SUV PISO VERDE 18L;001177;SEM GTIN;Inativo;460,0000; por LA
;SUV PISO VERDE 3,6 LT;000390;7891260057988;Inativo;119,0000; por GL
;SUV PISO VERDE 3,6L SUVINIL;001179;SEM GTIN;Inativo;119,0000; por GL
;SUV PISO VERMELHO SEG. 18L SUVINIL;001176;SEM GTIN;Inativo;416,9000; por LA
;SUV PISO VERMELHO SEG. 3,6L SUVINIL;001185;SEM GTIN;Ativo;86,5000; por GL
;SUV PROTECAO TOTAL BRANCA GL 3,6;001416;SEM GTIN;Ativo;297,5000; por GL
;SUV RENDE & COBRE MUITO BRANCO -18 L;001584;7891260331811;Ativo;449,9900; por LA
;SUV RENDE & COBRE MUITO BRANCO 20 LTS;001585;7891260440674;Ativo;449,9900; por BD
;SUV RENDE & COBRE MUITO BRANCO 3,6 LT;000352;7891260331804;Ativo;149,9900; por GL
;SUV RENDE & COBRE MUITO BRANCO 900 ML;001564;7891260340196;Ativo;59,9900; por QT
;SUV RESINA ACR BR BASE AGUA INCOLOR 18L;001777;7891260311189;Inativo;1,0000; por UN
;SUV RESINA ACR BR BASE AGUA INCOLOR 3,6L;001665;7891260311059;Inativo;1,0000; por UN
;SUV RESINA ACR BR BASE SOLVENTE 5L;001557;7891260060766;Inativo;1,0000; por UN
;SUV SELADOR ACRILICO  3,6 LT;000422;7891260028582;Ativo;75,4500; por GL
;SUV SELADOR ACRILICO 18 LT;000424;7891260574706;Ativo;285,8300; por LA
;SUV SELADORA P/ MADEIRA 3,6 LT;001478;7891260217757;Ativo;207,1100; por GL
;SUV SELADORA P/ MADEIRA 900 ML;000420;7891260217856;Ativo;58,4700; por QT
;SUV SUPER RENDIMENTO STD PITANGA;001919;7898576315474;Inativo;1,0000; por UN
;SUV SUVIFLEX IMPERM. 18 BALDE;001097;SEM GTIN;Inativo;468,7500; por LA
;SUV TESTE SUA COR BASE A - 0,2L AGUIA - 953566 SELFCOLOR D149;001801;SEM GTIN;Inativo;1,0000; por UN
;SUV TESTE SUA COR BASE A - 0,2L RIO PAINE - 955174 SELFCOLOR B146;001802;SEM GTIN;Inativo;1,0000; por UN
;SUV TESTE SUA COR BASE A - 0,2L SOM DAS ONDAS - 955333 SELFCOLOR G159;001803;SEM GTIN;Inativo;1,0000; por UN
;SUV TESTE SUA COR BASE B - 0,2L DOMINGO AZUL - 12972031 SELFCOLOR N772;001804;SEM GTIN;Inativo;1,0000; por UN
;SUV TESTE SUA COR BASE C - 0,2L ARVORE DA FELICIDADE - R317;001582;SEM GTIN;Inativo;1,0000; por UN
;SUV TOQUE BRILHO BRANCO 3,6L;001785;7891260559239;Ativo;280,7700; por GL
;SUV TOQUE DA TERRA;002771;9900000001292;Ativo;255,0000; por UN
;SUV TOQUE FOSCO BRANCO 3,6L;001198;7891260561713;Ativo;199,9900; por GL
;SUV TOQUE FOSCO BRANCO 900ML;001799;7891260561706;Ativo;57,9900; por QT
;SUV TOQUE FOSCO COMPLETO BRANCA 20 LTS;001383;7891260560907;Ativo;659,9900; por BD
;SUV TOQUE FOSCO COMPLETO BRANCO 18L;001586;SEM GTIN;Inativo;644,9900; por LA
;SUV TOQUE FOSCO COMPLETO BRANCO 3,6L;001786;7891260560877;Ativo;189,9900; por GL
;SUV TOQUE FOSCO COMPLETO BRANCO 900ML;001798;7891260560860;Ativo;70,0000; por QT
;SUV TOQUE FOSCO CROMIO 18 LTS;001936;SEM GTIN;Inativo;570,0000; por LA
;SUV TOQUE FOSCO PALHA 18 LT;000068;7891260561096;Ativo;642,9900; por LA
;SUV TOQUE SEDA BRANCO 18L;001085;SEM GTIN;Ativo;980,0000; por LA
;SUV TOQUE SEDA BRANCO 3,6L;001783;7891260559048;Ativo;287,9900; por GL
;SUV TOQUE SEDA 900 ML BRANCO;000250;SEM GTIN;Ativo;82,9900; por QT
;SUV VERNIZ AC PROT MAX DECK NATURAL - 3,6L;001219;7891260505083;Ativo;449,9700; por GL
;SUV VERNIZ BR SEC RAP NATURAL - 3,6L;001274;SEM GTIN;Ativo;229,8400; por GL
;SUV VERNIZ BR SECA RAPIDO IMBUIA 3,6L SUVINIL;001166;SEM GTIN;Ativo;229,0000; por GL
;SUV VERNIZ BRTE IMBUIA 900 ML AGUA;001165;7891260347317;Ativo;69,0000; por QT
;SUV VERNIZ BRTE MOGNO  B. AGUA 3,6 LT;001843;7891260347294;Ativo;200,4200; por GL
;SUV VERNIZ BRTE TINGE E PROTEGE MOGNO 3,6 LT;001233;7891260233689;Ativo;193,9400; por GL
;SUV VERNIZ NATURAL FOSCO B. SOLVENTE 3,6 LT;001588;7891260025789;Ativo;205,8300; por GL
;T - AMARELO OXIDO;002350;SEM GTIN;Ativo;121,0000; por UN
;TACO DE BORRACHA MAX LIXAR 130 X 70MM;001075;7897488003127;Inativo;1,0000; por UN
;TEK BOND ADES INST. 793 100G;001939;SEM GTIN;Ativo;30,0000; por UN
;TEK BOND SPRAY  BRANCO FOSCO - 350 ML;001413;7898543381013;Ativo;20,3200; por UN
;TEK BOND SPRAY ALTA TEMPE. ALUMINIO - 350ML;001550;7898543381174;Ativo;39,0500; por UN
;TEK BOND SPRAY ALTA TEMPE. PRETO BRIL - 350ML;001228;7898543381167;Ativo;39,0500; por UN
;TEK BOND SPRAY ALTA TEMPE. PRETO FOSCO - 350ML;001551;7898543382348;Ativo;3.905,0000; por UN
;TEK BOND SPRAY ALUMINIO - 350 ML;001482;7898543380948;Ativo;21,5100; por UN
;TEK BOND SPRAY AMARELO - 350 ML;001483;7898543380979;Ativo;2.151,0000; por UN
;TEK BOND SPRAY BRANCO BRILHANTE - 350 ML;001484;7898543380931;Ativo;2.151,0000; por UN
;TEK BOND SPRAY COBRE METALICO - 350ML ( NOVO );001287;7898543381228;Ativo;28,3100; por UN
;TEK BOND SPRAY DOURADO - 350 ML;001485;7898543380962;Ativo;29,3600; por UN
;TEK BOND SPRAY GRAFITE - 350 ML;001486;7898543381037;Ativo;24,2700; por UN
;TEK BOND SPRAY PRETO BRILHANTE - 350ML;001269;7898543380924;Ativo;25,9100; por UN
;TEK BOND SPRAY PRETO FOSCO - 350ML;001270;7898543380917;Ativo;21,5100; por UN
;TEK BOND SPRAY USO GERAL AZUL - 350ML;001886;7898543380993;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL AZUL CLARO - 350ML;001887;7898543380986;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL AZUL ESCURO - 350ML;001888;7898543381006;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL BEGE - 350ML;001889;7898543381099;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL GELO - 350ML;001890;7898543381020;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL PRIMER FUNDO - 350ML;001883;7898543381105;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL ROSA - 350ML;001882;7898543381051;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL VERDE - 350ML;001881;7898543381075;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL VERDE ESCURO - 350ML;001880;7898543381068;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL VERNIZ FOSCO - 350 ML;001489;7898543394396;Ativo;28,0300; por UN
;TEK BOND SPRAY VERMELHO - 350 ML;001487;7898543380955;Ativo;2.803,0000; por UN
;TEK BOND SPRAY VERNIZ BRILHANTE - 350 ML;001488;7898543381082;Ativo;28,0300; por UN
;TEKBOND COLA ADESIVO INST 793 20GR;000218;7898904869815;Inativo;1,0000; por UN
;TEKBOND COLA INSTANTANEA 2GR;001941;7898904869044;Ativo;4,9900; por UN
;TEKBOND FITA ANTIDERRAP 50X5M PT;001043;7898472262834;Ativo;52,9000; por UN
;TEKBOND FITA ANTIDERRAP 50X5M TRANSP;001044;7898472262841;Ativo;52,9000; por UN
;TESTE SUA COR A2 0.20;002389;7891260411414;Inativo;1,0000; por UN
;TESTE SUA COR B2 0.20;002390;7891260411421;Inativo;1,0000; por UN
;TESTE SUA COR C2 0.20;002391;7891260411438;Inativo;1,0000; por UN
;TESTEIRA PARA SPACE WALL DE 1 MODULOS;001384;7896380171071;Inativo;1,0000; por UN
;TESTEIRA PARA SPACE WALL DE 2 MODULOS;001364;7896380171088;Inativo;1,0000; por UN
;THOMPSON ABRACADEIRA NYLON PRETA UNIDADE;001942;7898011975577;Ativo;2,0000; por UN
;THUNDER DISCO CORTE INOX 115X1,0X22,23MM;000217;7898659065036;Inativo;1,0000; por UN
;TIGRE BANDEJA 23CM PORTA PIN 4,2L REF.2307-23;002805;7891395073556;Ativo;13,2000; por UN
;TIGRE BANDEJA 2304 15CM PRETA PC 18.50.007;002803;7891395060426;Ativo;9,5600; por UN
;TIGRE BANDEJA 2304 23CM PRETA PC 18.50.006;002804;7891395045263;Ativo;13,2000; por UN
;TIGRE CABO P/ ROLO 1301/23;000356;7891395001399;Ativo;16,9900; por UN
;TIGRE DESEMPENADEIRA  ACO - LISA - 2117 C/CABO DE MADEIRA 18.50.028;002628;7891395026798;Ativo;32,9900; por UN
;TIGRE DESEMPENADEIRA  ACO INOX CAB FECH 12X25CM;002629;7891395072047;Ativo;47,9900; por UN
;TIGRE DESEMPENADEIRA  ACO INOX CAB FECH 12X45CM;002630;7891395072061;Ativo;78,9900; por UN
;TIGRE DESEMPENADEIRA ACO INOX CAB ABER 12X25CM;002631;7891395072078;Ativo;45,9900; por UN
;TIGRE DESEMPENADEIRA ACO INOX CAB ABER 12X35CM;002632;7891395072085;Ativo;64,9900; por UN
;TIGRE DESEMPENADEIRA ACO INOX CAB FECH 12X35CM;002633;7891395072054;Ativo;66,9900; por UN
;TIGRE DESEMPENADEIRA INOX CANT EXT REF.2123-01;002634;7891395073532;Ativo;47,9900; por UN
;TIGRE DESEMPENADEIRA INOX CANT INT REF.2123-00;002635;7891395073518;Ativo;47,9900; por UN
;TIGRE DESEMPENADEIRA PLAST 30X17CM;002731;7891395026767;Ativo;27,9900; por UN
;TIGRE ESPATULA CABO MADEIRA ACO INOX 3,5CM 2153-1;002666;7891395014924;Ativo;24,9900; por UN
;TIGRE ESPATULA CABO MADEIRA ACO INOX 7,6CM 2153-3;002665;7891395014948;Ativo;33,4600; por UN
;TIGRE ESPATULA PLAST LISA 2160 10CM PC 18.50.039;002687;7891395033994;Ativo;7,0000; por UN
;TIGRE ESPATULA PLAST LISA 2160-08;002688;7891395033987;Ativo;6,0000; por UN
;TIGRE EXTENSOR 1307 2M;000365;7891395013392;Ativo;32,0000; por UN
;TIGRE EXTENSOR 1307 3M PC 18.50.043;002637;7891395015082;Ativo;69,9900; por UN
;TIGRE EXTENSOR 1308 1,8M TELESCOPICO ALUMINIO PC 18.50.A41;002638;7891395028877;Ativo;64,9900; por UN
;TIGRE EXTENSOR 1308 2,7M ALUMINIO PC 18.50.044;002639;7891395028884;Ativo;110,0000; por UN
;TIGRE EXTENSOR 1308 5M ALUMINIO 18.50.046;002640;7891395062703;Ativo;246,9900; por UN
;TIGRE GARFO SUPORTE  UNIVERSAL ;001345;7891395033499;Ativo;20,9900; por UN
;TIGRE KIT 1522 REPARO 7 PECAS 18.50.597;002552;7891395036759;Ativo;69,9900; por UN
;TIGRE KIT 1541 BASICO PAREDE KIT 18.50.599;002821;7891395038227;Ativo;27,9900; por UN
;TIGRE KIT 1582 - 5 PECAS 18.50.507;002730;7891395072276;Ativo;54,9900; por UN
;TIGRE LIXA MASSA 180;000718;7891395027092;Ativo;4,5000; por UN
;TIGRE ROLO ANTI-RESPINGO 1374 23CM PC 18.50.516;002622;7891395028693;Ativo;30,9900; por UN
;TIGRE ROLO ANTI-RESPINGO 1375  9CM PC 18.50.513;002807;7891395040039;Ativo;16,9500; por QT
;TIGRE ROLO ANTI-RESPINGO 1376 23CM ECON PC 18.50.517;002779;7891395041647;Ativo;15,9900; por UN
;TIGRE ROLO ANTI-RESPINGO 1377 15CM ECON PC 18.50.509;002780;7891395041630;Ativo;15,9900; por UN
;TIGRE ROLO DE ESPUMA  9CM 1341 C/C PC 18.50.566;002808;7891395000064;Ativo;5,8900; por UN
;TIGRE ROLO DE ESPUMA 15CM 1341 C/C PC 18.50.567;002689;7891395041562;Ativo;12,9900; por UN
;TIGRE ROLO DE ESPUMA 23CM 1330 S/C BCO PC 18.50.555;002538;7891395000934;Ativo;13,9900; por UN
;TIGRE ROLO DE ESPUMA 23CM 1342 S/C AMARE PC 18.50.560;002539;7891395016287;Ativo;20,0000; por UN
;TIGRE ROLO LA NATURAL 05CM 1379 C/C PC 18.50.A32;002782;7891395047618;Ativo;12,9900; por UN
;TIGRE ROLO LA 05CM 1366 C/C P/EPOXI;000223;7891395032768;Ativo;8,2100; por UN
;TIGRE ROLO LA 05CM 1383 C/C PC 18.50.493;002809;7891395047625;Ativo;14,4000; por UN
;TIGRE ROLO LA 15CM 1383 C/C PC 18.50.496;002810;7891395037435;Ativo;26,9500; por UN
;TIGRE ROLO LA 23CM 1312 SINTETICO;000374;7891395002327;Ativo;13,8000; por UN
;TIGRE ROLO LA 23CM 1312 SINTETICO PC 18.50.498;002623;9900000000806;Ativo;15,9900; por UN
;TIGRE ROLO LA 23CM 1380 S/C PC 18.50.518;002624;7891395022196;Ativo;34,9900; por UN
;TIGRE ROLO LA 23CM 1391 NATURAL PC 18.50.534;002540;7891395061065;Ativo;69,0000; por UN
;TIGRE ROLO LA 23CM 1396 SINTETICA PC 18.50.529;002625;7891395037466;Ativo;22,0000; por UN
